0:
		小吃	0.00797663594049
		下午	0.00791579203553
		文艺	0.00785494813057
		感觉	0.00767241641569
		川剧	0.00755072860576
		茶	0.00645553831645
		惬意	0.00615131879164
		~	0.00609047488668
		一家	0.00578625536187
		很	0.00566456755195
		变脸	0.00560372364698
		星巴克	0.00560372364698
5:
		巷子	0.053915651359
		成都	0.0399700093721
		宽窄巷子	0.0304479850047
		宽巷子	0.0234001874414
		窄	0.0219756326148
		组成	0.016427366448
		井	0.0162774133083
		街道	0.0162024367385
		四合院	0.0154526710403
		三条	0.0126035613871
		城市	0.0120037488285
		平行	0.0107291471415
		历史	0.0099793814433
		老式	0.00982942830366
		排列	0.00937956888472
		之间	0.00907966260544
		成都市	0.00825492033739
		文化	0.00802999062793
		最	0.00773008434864
		生活	0.00743017806935
		一个	0.00728022492971
		群落	0.00653045923149
		三大	0.00630552952202
		道	0.00593064667291
		成	0.00585567010309
		清朝古街	0.00570571696345
		保护	0.00510590440487
		落	0.00480599812559
		年	0.00473102155576
		遗留下来	0.00443111527648
6:
		宽窄	0.0220589151149
		巷	0.011097963505
		里	0.0103506258952
		人	0.00860683813913
		看到	0.00723671918789
		…	0.00549293143177
		却	0.0049947063586
		不	0.00474559382201
		中	0.00449648128542
		真的	0.00412281248054
		巷子	0.00399825621224
		私人	0.00387369994395
		大门	0.00374914367566
		写	0.00374914367566
		印象	0.00362458740736
		住宅	0.00362458740736
		两个	0.00337547487077
		小	0.00325091860248
		墙上	0.00325091860248
		游客	0.00312636233418
		人群	0.00312636233418
		知道	0.00300180606589
		喜欢	0.0028772497976
		名字	0.0028772497976
		立体	0.0028772497976
		商铺	0.0027526935293
		风景	0.0027526935293
		啊啊啊	0.00262813726101
		糖	0.00262813726101
		窄巷	0.00237902472442
7:
		巷子	0.122547845142
		窄	0.0534755295836
		宽巷子	0.0470474799123
		井	0.0274711468225
		宽窄巷子	0.0242571219869
		一条	0.0215105916728
		特色	0.0168356464573
		小吃	0.0115178962747
		比较	0.0115178962747
		三条	0.0106413440467
		里面	0.0105829072316
		两条	0.00958948137327
		宽	0.00882980277575
		一些	0.00766106647188
		组成	0.0074857560263
		小店	0.00707669831994
		成都	0.00637545653762
		酒吧	0.00631701972243
		里	0.00625858290723
		不	0.00614170927684
		锦里	0.00573265157049
		人	0.00544046749452
		店铺	0.00485609934259
		分为	0.00468078889701
		风格	0.00462235208181
		感觉	0.00433016800584
		主要	0.00421329437546
		建筑	0.00415485756026
		宽窄	0.00415485756026
		茶馆	0.00409642074507
8:
		人	0.0308192680338
		宽窄巷子	0.0283542743675
		。	0.0188366599336
		感觉	0.0147968092026
		好	0.0137697285083
		晚上	0.0134273682769
		不	0.0119209832586
		逛	0.0114416789346
		地方	0.0106884864254
		喜欢	0.00966140573111
		走	0.0086343250368
		锦里	0.00753877229621
		再	0.00699099592591
		一次	0.00671710774076
		一个	0.00658016364819
		吃	0.00644321955562
		说	0.00637474750933
		成都	0.00630627546304
		去	0.00630627546304
		觉得	0.00582697113903
		特别	0.00569002704646
		去过	0.00541613886131
		拍照	0.00521072272245
		白天	0.00521072272245
		想	0.00514225067616
		照片	0.00486836249101
		看看	0.00466294635215
		拍	0.00459447430586
		太	0.004389058167
		~	0.004389058167
9:
		吃	0.0468989882769
		小吃	0.0260221615545
		宽窄巷子	0.0201766500723
		不	0.0186349767143
		好吃	0.0176071944757
		东西	0.0134960655211
		里面	0.0133033563514
		贵	0.0126609924522
		味道	0.0124682832825
		买	0.0116332102136
		价格	0.0110550827044
		不错	0.00854986349767
		成都	0.00842139071784
		熊猫	0.0082286815481
		卖	0.0073936084792
		推荐	0.00707242652963
		一个	0.0069439537498
		大炮	0.00636582624057
		好	0.00598040790108
		感觉	0.00546651678176
		说	0.00514533483218
		里	0.00508109844227
		一家	0.00501686205235
		真的	0.00495262566244
		便宜	0.00488838927252
		特别	0.00482415288261
		元	0.00482415288261
		店	0.00469568010278
		人	0.00450297093303
		。	0.0043744981532
